,follows,userids
2305,3030674109,951522626
2306,799587839667097600,951522626
2307,799586746287738881,951522626
2308,799582705352642560,951522626
2309,799580483659190272,951522626
2310,2758251598,951522626
2311,799579971475951617,951522626
2312,749706449480142848,951522626
2313,799574452530913281,951522626
2314,799578181946765312,951522626
2315,799574828231622656,951522626
2316,799573081349967872,951522626
2317,799571090687160320,951522626
2318,799567816496070656,951522626
2319,799565985531297792,951522626
2320,799566012710551552,951522626
2321,799562345194422273,951522626
2322,799562452971167744,951522626
2323,797313494572036096,951522626
2324,799558984302665728,951522626
2325,799558142875103233,951522626
2326,799555922133655552,951522626
2327,799555822963556353,951522626
2328,17035802,951522626
2329,799553095382532098,951522626
2330,799552092864135169,951522626
2331,799551249230233600,951522626
2332,799550461829332992,951522626
2333,589872197,951522626
2334,799547269167058944,951522626
2335,799546178685849600,951522626
2336,799544727427305473,951522626
2337,4655622014,951522626
2338,799542487421423624,951522626
2339,799536882707218432,951522626
2340,799541385183502336,951522626
2341,799532912370733056,951522626
2342,799540801474850818,951522626
2343,799537830343090176,951522626
2344,799537724034322432,951522626
2345,799537988887842817,951522626
2346,799536982179332096,951522626
2347,799535907489587200,951522626
2348,799535279405236228,951522626
2349,799532749635911680,951522626
2350,799530103629905920,951522626
2351,799313126449553408,951522626
2352,799530563946352640,951522626
2353,799529439042371584,951522626
2354,799529727711121408,951522626
2355,799527030727593985,951522626
2356,59498437,951522626
2357,799526040251039745,951522626
2358,799525589589827584,951522626
2359,799525261670813696,951522626
2360,799524663747551233,951522626
2361,365493822,951522626
2362,799523972853493760,951522626
2363,799522720799199233,951522626
2364,799521193556672512,951522626
2365,799494262891180032,951522626
2366,799519070500646912,951522626
2367,799518909946859520,951522626
2368,799517668902662144,951522626
2369,799515886537363456,951522626
2370,799517134183403520,951522626
2371,799516069438296069,951522626
2372,799512819393789953,951522626
2373,799513932335644672,951522626
2374,799512844479922176,951522626
2375,799512579483795456,951522626
2376,799510986600357889,951522626
2377,799510420704940032,951522626
2378,799506404457508864,951522626
2379,799506086042673152,951522626
2380,796343884582449152,951522626
2381,799503861195087872,951522626
2382,799503932104052736,951522626
2383,799501785010491392,951522626
2384,799501156313612288,951522626
2385,799500597049364485,951522626
2386,799499893815541761,951522626
2387,799498364039680000,951522626
2388,799496389726208000,951522626
2389,799495269108826112,951522626
2390,799495004351827968,951522626
2391,799493966534246404,951522626
2392,799494356919062528,951522626
2393,799492875042115584,951522626
2394,799491436072857600,951522626
2395,799491827086852098,951522626
2396,22905754,951522626
2397,2361330371,951522626
2398,799490427191697412,951522626
2399,799490416810881025,951522626
2400,151858286,951522626
2401,799487930255413248,951522626
2402,799485920743395329,951522626
2403,768666359882518528,951522626
2404,799485215244746752,951522626
2405,799482472253845504,951522626
2406,799483844097413120,951522626
2407,799482473017176065,951522626
2408,799479194828713984,951522626
2409,799479215636631552,951522626
2410,797687292316057601,951522626
2411,799475574637023232,951522626
2412,799475837703753728,951522626
2413,798061832917303296,951522626
2414,799473436221317120,951522626
2415,799468069169074176,951522626
2416,347597963,951522626
2417,799472315016757248,951522626
2418,799471176972046336,951522626
2419,799469702820995072,951522626
2420,799466381599182848,951522626
2421,799468813226020864,951522626
2422,799467136137723906,951522626
2423,799466015520395268,951522626
2424,799467178869264384,951522626
2425,799455595720044544,951522626
2426,2363498516,951522626
2427,799453636313186308,951522626
2428,799447887293779968,951522626
2429,799447339043852290,951522626
2430,799445005584699393,951522626
2431,799443935743672320,951522626
2432,799443966957617152,951522626
2433,799443607493218304,951522626
2434,3408232761,951522626
2435,799440545848426496,951522626
2436,799439975288807429,951522626
2437,799439002810122240,951522626
2438,799434873299763200,951522626
2439,799432723513294848,951522626
2440,799429602552713216,951522626
2441,799426380199034880,951522626
2442,799412269687963648,951522626
2443,799389917726048256,951522626
2444,799378930595729408,951522626
2445,799374519580446720,951522626
2446,799369421533782016,951522626
2447,799366749502083073,951522626
2448,799356795080818689,951522626
2449,799355163853066240,951522626
2450,799347661199540224,951522626
2451,799345250322026497,951522626
2452,799339977700155392,951522626
2453,799342881907408897,951522626
2454,799337980590624768,951522626
2455,799337990573133824,951522626
2456,799330063866961920,951522626
2457,263502505,951522626
2458,588838680,951522626
2459,799328725728825344,951522626
2460,3220189194,951522626
2461,799327389494886401,951522626
2462,755845880318562304,951522626
2463,1331210570,951522626
2464,799321609026682880,951522626
2465,799320553223880704,951522626
2466,799321066132733952,951522626
2467,799319705978740736,951522626
2468,799319392014188544,951522626
2469,1741696255,951522626
2470,799289802579247104,951522626
2471,799312176871710720,951522626
2472,799313315423993857,951522626
2473,799310397669068800,951522626
2474,799309522237931521,951522626
2475,799307553398145024,951522626
2476,799298653827559424,951522626
2477,798898673723801600,951522626
2478,799308067464589312,951522626
2479,794599902168772608,951522626
2480,799307134856855552,951522626
2481,799306118606581760,951522626
2482,799305615130574848,951522626
2483,799236142948175876,951522626
2484,799301664004046849,951522626
2485,799300203866103809,951522626
2486,799298978634461184,951522626
2487,799296907516461056,951522626
2488,798957881714442240,951522626
2489,594229627,951522626
2490,799292174055653376,951522626
2491,799295347939913728,951522626
2492,799295523173859329,951522626
2493,799295822575927296,951522626
2494,799294569498210305,951522626
2495,799294862885425152,951522626
2496,799292499034537984,951522626
2497,154102197,951522626
2498,799293781002637312,951522626
2499,799284755527122944,951522626
2500,799288829463162882,951522626
2501,799289417106157568,951522626
2502,799288898895642624,951522626
2503,799285979898986496,951522626
2504,799286599901007872,951522626
2505,799284823483256832,951522626
2506,799282862373609472,951522626
2507,28740757,951522626
2508,799281625448124417,951522626
2509,799281422339084288,951522626
2510,799279608709332992,951522626
2511,799279456003031040,951522626
2512,799278723975565313,951522626
2513,799277472772550656,951522626
2514,799276501774561280,951522626
2515,799276158105698304,951522626
2516,799275281726877696,951522626
2517,778569908338642945,951522626
2518,799273968167505920,951522626
2519,799271832377585664,951522626
2520,799272388089315332,951522626
2521,799270109738979328,951522626
2522,799270534991245316,951522626
2523,799268477961846784,951522626
2524,799268159584813058,951522626
2525,799267865501323264,951522626
2526,799248500810719232,951522626
2527,799262178142404609,951522626
2528,799262841794506753,951522626
2529,799262271591489536,951522626
2530,799261521167556608,951522626
2531,799259867198332928,951522626
2532,799258672878731264,951522626
2533,799259046029262848,951522626
2534,799257790229475328,951522626
2535,799255211135172608,951522626
2536,499662986,951522626
2537,799255706784305153,951522626
2538,799255357876891648,951522626
2539,3482351534,951522626
2540,799253639705440258,951522626
2541,799248324339515392,951522626
2542,799235428410884096,951522626
2543,799249984856014848,951522626
2544,799249364396871680,951522626
2545,799248700409311233,951522626
2546,799243055643566080,951522626
2547,799243271335804928,951522626
2548,799239461028712448,951522626
2549,799240706992717824,951522626
2550,799239057507229696,951522626
2551,799239363892809728,951522626
2552,799238489606852608,951522626
2553,799238457830670336,951522626
2554,799235645210300416,951522626
2555,799235163817410560,951522626
2556,799232215125291008,951522626
2557,799230168728412160,951522626
2558,779551856469037056,951522626
2559,799228660817559552,951522626
2560,887292212,951522626
2561,799226949998522369,951522626
2562,799224907192102912,951522626
2563,799225024599248896,951522626
2564,799223334634299392,951522626
2565,799222073004412928,951522626
2566,799220873433645056,951522626
2567,799218782967398400,951522626
2568,799211908943343616,951522626
2569,799217758030311425,951522626
2570,799218214614036480,951522626
2571,799214136823410688,951522626
2572,799213951259123713,951522626
2573,799213236046458880,951522626
2574,799213952026578944,951522626
2575,799213097139503104,951522626
2576,799209955928571905,951522626
2577,799210578971488256,951522626
2578,799209793353347072,951522626
2579,799209581889122304,951522626
2580,2187835766,951522626
2581,799208091938160640,951522626
2582,799205793161613312,951522626
2583,788398037508902921,951522626
2584,798840527542099968,951522626
2585,799202392415707136,951522626
2586,799202024726429697,951522626
2587,799201046870388736,951522626
2588,799200831320883200,951522626
2589,799199974755971072,951522626
2590,799196079845736448,951522626
2591,799193951492112384,951522626
2592,799192638041767936,951522626
2593,799192420453859329,951522626
2594,799191757359497216,951522626
2595,799185573147590660,951522626
2596,799189716419522560,951522626
2597,799188995183878144,951522626
2598,799188285402660865,951522626
2599,799186012366741506,951522626
2600,799187961921282049,951522626
2601,799185287905611776,951522626
2602,799186941489057792,951522626
2603,799185973569613824,951522626
2604,799185372861362176,951522626
2605,799185588544905216,951522626
2606,799184125802532864,951522626
2607,799181400188407808,951522626
2608,781731796429844480,951522626
2609,799179543500222464,951522626
2610,799177656994385920,951522626
2611,799177521396781056,951522626
2612,554056786,951522626
2613,799174890528116736,951522626
2614,799175673701015554,951522626
2615,799174473857413121,951522626
2616,799172592749854721,951522626
2617,799170414043873284,951522626
2618,799132060367650816,951522626
2619,799165235865194496,951522626
2620,799165729589366784,951522626
2621,799160792054697984,951522626
2622,799162907829432321,951522626
2623,799163101199233025,951522626
2624,799162947943694336,951522626
2625,799161230359306241,951522626
2626,799161520898777088,951522626
2627,799159510409613312,951522626
2628,799161046686539776,951522626
2629,799159202631421952,951522626
2630,799154979252506624,951522626
2631,440164210,951522626
2632,799153852683603968,951522626
2633,799152659244650497,951522626
2634,799151725319815168,951522626
2635,799151643933741056,951522626
2636,799148013016858624,951522626
2637,799148576274194432,951522626
2638,799148059703676928,951522626
2639,799147476334718976,951522626
2640,799148118587670528,951522626
2641,799146935194107904,951522626
2642,799145314573815808,951522626
2643,799143012743774208,951522626
2644,799141776539852800,951522626
2645,799140391832395776,951522626
2646,799139092856524800,951522626
2647,799138492588707841,951522626
2648,799137286185222144,951522626
2649,799134916092956672,951522626
2650,783532969654902785,951522626
2651,799136209649987584,951522626
2652,799135679829725184,951522626
2653,799133482261716993,951522626
2654,799132932195618816,951522626
2655,799132324168204288,951522626
2656,799131215898869760,951522626
2657,799129767723139074,951522626
2658,799128155818786816,951522626
2659,799128798050533376,951522626
2660,152506569,951522626
2661,799127196279287808,951522626
2662,879846714,951522626
2663,799126972240629760,951522626
2664,799126907392585728,951522626
2665,799124137457238016,951522626
2666,799076175452569600,951522626
2667,799121275532824576,951522626
2668,799116312228327424,951522626
2669,799112392076562433,951522626
2670,799109553803632640,951522626
2671,799107988019499008,951522626
2672,799102235452067840,951522626
2673,799105160907788288,951522626
2674,799099993240039424,951522626
2675,799099877959421952,951522626
2676,799095810558464001,951522626
2677,799094235370819584,951522626
2678,799089950381608960,951522626
2679,799089369625886720,951522626
2680,799089378735824896,951522626
2681,799086013826076672,951522626
2682,799083356491288576,951522626
2683,799083188471611392,951522626
2684,799082827413340160,951522626
2685,799081581906378753,951522626
2686,799080020392165378,951522626
2687,799079496502476801,951522626
2688,147559688,951522626
2689,799076982583541761,951522626
2690,799074864279666688,951522626
2691,739525374854496256,951522626
2692,799070990164787201,951522626
2693,799069853680287751,951522626
2694,799069654224248833,951522626
2695,799061214471094273,951522626
2696,799056938583494656,951522626
2697,799042942719533056,951522626
2698,799024246374748168,951522626
2699,799017665872293888,951522626
2700,799011623188865024,951522626
2701,163032843,951522626
2702,798982078188650496,951522626
2703,798982817212350464,951522626
2704,739531007183982592,951522626
2705,798979394781884416,951522626
2706,798977091693723650,951522626
2707,798975213748690944,951522626
2708,798973348587782144,951522626
2709,377802391,951522626
2710,798971219467005953,951522626
2711,751833044173123585,951522626
2712,798970198552285184,951522626
2713,721310148640251904,951522626
2714,798965864238379008,951522626
2715,798967159649026048,951522626
2716,798963820555333632,951522626
2717,798962733437702144,951522626
2718,798961975132880906,951522626
2719,798959990878810113,951522626
2720,798957054652252160,951522626
2721,798958837025931269,951522626
2722,798958005593047040,951522626
2723,798958400059150336,951522626
2724,798956865723846656,951522626
2725,798957546698575872,951522626
2726,798957029872107520,951522626
2727,35652900,951522626
2728,834387710,951522626
2729,798951629336756224,951522626
2730,798952513978384385,951522626
2731,798950552935796736,951522626
2732,798951584033968128,951522626
2733,798950297418792960,951522626
2734,798948915089391617,951522626
2735,798948561253781504,951522626
2736,798946674232225792,951522626
2737,798946735141900288,951522626
2738,798946177010044928,951522626
2739,798945537387020288,951522626
2740,798943409066999808,951522626
2741,798941534196531200,951522626
2742,798941761129353216,951522626
2743,465321958,951522626
2744,1403289871,951522626
2745,798940515362291716,951522626
2746,798939033342771200,951522626
2747,798936651326046208,951522626
2748,798934762375122944,951522626
2749,798935416342712320,951522626
2750,798933099673358336,951522626
2751,798932125630107649,951522626
2752,798933324211359749,951522626
2753,798931010650042368,951522626
2754,798931109073428480,951522626
2755,798928778764414976,951522626
2756,798929137305927680,951522626
2757,798927436591362049,951522626
2758,798926570790342656,951522626
2759,798924680019091456,951522626
2760,798925306417528832,951522626
2761,798924665183866882,951522626
2762,2953498770,951522626
2763,798923091040534529,951522626
2764,798919508828323840,951522626
2765,798918990970044416,951522626
2766,798910722939961344,951522626
2767,798919200232222720,951522626
2768,798919068426248192,951522626
2769,798918227262717953,951522626
2770,798918354442551296,951522626
2771,798918121860067328,951522626
2772,798909499541192704,951522626
2773,798915737276399616,951522626
2774,798913660911550464,951522626
2775,798914525948874752,951522626
2776,798914054899240960,951522626
2777,798911931805405184,951522626
2778,798908202037354496,951522626
2779,798909321933365249,951522626
2780,2994317970,951522626
2781,798792177191034881,951522626
2782,798907781084364802,951522626
2783,798908733430648833,951522626
2784,798907434806939648,951522626
2785,798907540247486465,951522626
2786,207062771,951522626
2787,716891883255926785,951522626
2788,798906550370889728,951522626
2789,798903164359639040,951522626
2790,798902559851180032,951522626
2791,798900448950423552,951522626
2792,798899349614903296,951522626
2793,798898725804527616,951522626
2794,798898794981195776,951522626
2795,292236361,951522626
2796,388025225,951522626
2797,798887493709926400,951522626
2798,798895901565710336,951522626
2799,798895375461576704,951522626
2800,798892217217617920,951522626
2801,2791776391,951522626
2802,798892853489319936,951522626
2803,798890371564466176,951522626
2804,798890405827780609,951522626
2805,798889757719699456,951522626
2806,798890277427515393,951522626
2807,706023177894244352,951522626
2808,798888298508754945,951522626
2809,798887192747773952,951522626
2810,798885021301882880,951522626
2811,798886220533100545,951522626
2812,798885675294715905,951522626
2813,798883927268028417,951522626
2814,798883905709318144,951522626
2815,798882600571895808,951522626
2816,798880938742652929,951522626
2817,798880257361281024,951522626
2818,798880645342785536,951522626
2819,798878190957686785,951522626
2820,798877614672789504,951522626
2821,798876786822103040,951522626
2822,798876513651200000,951522626
2823,695645448372027393,951522626
2824,3316870417,951522626
2825,798873148959715329,951522626
2826,798874177843425280,951522626
2827,798873812485799940,951522626
2828,798872969623654400,951522626
2829,798872447894323200,951522626
2830,798871476988354560,951522626
2831,798870191170027521,951522626
2832,798871161350172672,951522626
2833,798735088032825344,951522626
2834,798868261752492032,951522626
2835,798866144694272000,951522626
2836,798864033940025346,951522626
2837,798861958803881988,951522626
2838,798862172344422400,951522626
2839,798858274908950528,951522626
2840,798859551109828609,951522626
2841,798855868997464065,951522626
2842,708219922665443328,951522626
2843,180842001,951522626
2844,798853595961528320,951522626
2845,798851644637093888,951522626
2846,798849250142535684,951522626
2847,798848290003353600,951522626
2848,798848309553004544,951522626
2849,798845940886970368,951522626
2850,798846582959394816,951522626
2851,798845714914676737,951522626
2852,798845494445293568,951522626
2853,798845888772739072,951522626
2854,798799733179285505,951522626
2855,4903130574,951522626
2856,798843173346820097,951522626
2857,798843003561385985,951522626
2858,798841306768293889,951522626
2859,798838547880886273,951522626
2860,798839255791349760,951522626
2861,798840368653438976,951522626
2862,798838725975228416,951522626
2863,798837175626309632,951522626
2864,798836950740312065,951522626
2865,798836432479498244,951522626
2866,798835849869701120,951522626
2867,597661334,951522626
2868,892445832,951522626
2869,798835440438513665,951522626
2870,798833192878809088,951522626
2871,798833451663097858,951522626
2872,798831337801031680,951522626
2873,774581379346665472,951522626
2874,798830639789113344,951522626
2875,798829340410585088,951522626
2876,798828038347636736,951522626
2877,173324168,951522626
2878,798827581868883968,951522626
2879,3009299970,951522626
2880,798825657899724805,951522626
2881,798825186715807744,951522626
2882,798824371791925248,951522626
2883,127001188,951522626
2884,793720592600039424,951522626
2885,798820715214426112,951522626
2886,798820231875432448,951522626
2887,798819097731399682,951522626
2888,798818024656510980,951522626
2889,798816885202522114,951522626
2890,798794942701137920,951522626
2891,798815127919206401,951522626
2892,798815684520124416,951522626
2893,798815821405372416,951522626
2894,798796983750172672,951522626
2895,798814492196904960,951522626
2896,798811049872891904,951522626
2897,798812156313513989,951522626
2898,613408089,951522626
2899,761036049267122177,951522626
2900,798808957502402560,951522626
2901,798808852774825984,951522626
2902,798808613372297217,951522626
2903,798808162077839360,951522626
2904,798808219011321856,951522626
2905,798806963656065024,951522626
2906,3268883270,951522626
2907,798799809045872641,951522626
2908,798794885528588292,951522626
2909,798793434500734976,951522626
2910,798790269541838848,951522626
2911,798788667695198208,951522626
2912,798789081014505472,951522626
2913,406027206,951522626
2914,798788438388449280,951522626
2915,798788051841355776,951522626
2916,793333697630076928,951522626
2917,798783700984967168,951522626
2918,798785361908350976,951522626
2919,39193654,951522626
2920,4274790552,951522626
2921,798779157438042114,951522626
2922,798780585934090240,951522626
2923,798777557009108992,951522626
2924,798771955272851457,951522626
2925,798776286248247296,951522626
2926,798774417530634240,951522626
2927,798775035678760960,951522626
2928,798774567338582016,951522626
2929,798774449247895552,951522626
2930,798773912804814848,951522626
2931,798769105104826368,951522626
2932,87631550,951522626
2933,798771803644530688,951522626
2934,91108066,951522626
2935,719830186561130497,951522626
2936,715475069858807810,951522626
2937,2880361627,951522626
2938,798768990864621568,951522626
2939,798768982043963392,951522626
2940,1349032573,951522626
2941,798766528300662786,951522626
2942,798766860615356416,951522626
2943,798764595988967424,951522626
2944,798764201091043328,951522626
2945,798763805006147584,951522626
2946,798761880059662337,951522626
2947,798760062709682177,951522626
2948,798760338749464578,951522626
2949,798757616776200193,951522626
2950,798753810487255040,951522626
2951,798755593141923840,951522626
2952,798752596726980608,951522626
2953,798754374268747777,951522626
2954,796274969378516992,951522626
2955,798750015111892994,951522626
2956,798750813749288961,951522626
2957,798748444504403970,951522626
2958,798748211812798464,951522626
2959,798746426650005504,951522626
2960,798746583479291904,951522626
2961,798746010566524928,951522626
2962,798742513356079104,951522626
2963,798742919914160129,951522626
2964,798741453371416576,951522626
2965,798741796708724737,951522626
2966,798739502160179200,951522626
2967,798735751768850432,951522626
2968,4629182414,951522626
2969,798733923723276288,951522626
2970,798734494698127360,951522626
2971,798733459531464704,951522626
2972,798733075819610112,951522626
2973,798731613307863040,951522626
2974,798731971472093184,951522626
2975,772002769414881280,951522626
2976,798724888345251840,951522626
2977,798723645329637376,951522626
2978,798725870336831488,951522626
2979,282903039,951522626
2980,798720193631490048,951522626
2981,3016912176,951522626
2982,798712148570624000,951522626
2983,3721219640,951522626
2984,798712445724282880,951522626
2985,4695353046,951522626
2986,4126128018,951522626
2987,798706337823780864,951522626
2988,798704886560997376,951522626
2989,798703293467860992,951522626
2990,798697989808259072,951522626
2991,798698266087030784,951522626
2992,774820289947561984,951522626
2993,798680046940471297,951522626
2994,798680213664174080,951522626
2995,798660385557610496,951522626
2996,388288086,951522626
2997,798648725694353409,951522626
2998,798644062995812352,951522626
2999,796427293564534785,951522626
3000,798613265572122624,951522626
3001,798613137402445825,951522626
3002,798609680528392192,951522626
3003,798609123663233024,951522626
3004,777514784866566144,951522626
3005,798598343421267968,951522626
3006,798599750509395968,951522626
3007,172830743,951522626
3008,715959133812441089,951522626
3009,788770025343709185,951522626
3010,798597120810852352,951522626
3011,798596229265555456,951522626
3012,798594440872935424,951522626
3013,768041953732722688,951522626
3014,751625250,951522626
3015,798592391800389632,951522626
3016,798590990642778112,951522626
3017,798590161906900992,951522626
3018,777102277907587072,951522626
3019,798588715983638528,951522626
3020,577893852,951522626
3021,798586835878498309,951522626
3022,798587683152924672,951522626
3023,798585622843768832,951522626
3024,798585278860591106,951522626
3025,798582488960475136,951522626
3026,798581880769671168,951522626
3027,798582488067145728,951522626
3028,798579865737838596,951522626
3029,765548767705698304,951522626
3030,798580162304454662,951522626
3031,798578014111961088,951522626
3032,798576573460910081,951522626
3033,798570715070926848,951522626
3034,153734422,951522626
3035,798569828621680640,951522626
3036,4673625216,951522626
3037,798564095104430080,951522626
3038,798563954788364292,951522626
3039,798562566393970688,951522626
3040,798563868712828928,951522626
3041,798561878100287488,951522626
3042,798560133928206336,951522626
3043,798560952211963905,951522626
3044,798555613693431808,951522626
3045,798559878189088768,951522626
3046,798558383565631488,951522626
3047,988596362,951522626
3048,798558327068200960,951522626
3049,798556808998768644,951522626
3050,798557030290255873,951522626
3051,798556672516096000,951522626
3052,166653155,951522626
3053,798554793920761857,951522626
3054,798554442031251457,951522626
3055,798549302956036096,951522626
3056,798545163035418624,951522626
3057,798541926400217088,951522626
3058,798542390906605568,951522626
3059,798541549911076864,951522626
3060,798541332503556097,951522626
3061,723419221611282433,951522626
3062,963500738,951522626
3063,731074505544605696,951522626
3064,798538339217526784,951522626
3065,798536229549547520,951522626
3066,798536456826482692,951522626
3067,798508589769891841,951522626
3068,798533264210358272,951522626
3069,798529065292599296,951522626
3070,798527298521612288,951522626
3071,798527836311040000,951522626
3072,798529244204703745,951522626
3073,798528991930028032,951522626
3074,1388853098,951522626
3075,4672262114,951522626
3076,798526583468343297,951522626
3077,798524670781685761,951522626
3078,798178747220369408,951522626
3079,798525137540804609,951522626
3080,845243425,951522626
3081,796975642944225280,951522626
3082,798511597442342912,951522626
3083,798517017619918848,951522626
3084,798517565165367296,951522626
3085,798517407320981504,951522626
3086,798517163724128256,951522626
3087,798515831131013120,951522626
3088,798513717826777088,951522626
3089,795468649784102912,951522626
3090,758703966486016001,951522626
3091,726488046992912385,951522626
3092,798509283436470272,951522626
3093,798506648054677504,951522626
3094,798504006003920896,951522626
3095,794493857874460673,951522626
3096,798502538521755648,951522626
3097,798493773613371392,951522626
3098,798500050590662656,951522626
3099,756788074680557568,951522626
3100,798499772336394240,951522626
3101,798495813299150848,951522626
3102,798498468536971264,951522626
3103,3187822820,951522626
3104,796946167410069504,951522626
3105,798492867731722242,951522626
3106,798493380305031168,951522626
3107,628219574,951522626
3108,798475298308292608,951522626
3109,798487848747814912,951522626
3110,798486980401057795,951522626
3111,798483638723579905,951522626
3112,3186571704,951522626
3113,798482410203648000,951522626
3114,798481351045419008,951522626
3115,798481902063722496,951522626
3116,721013858601725952,951522626
3117,713556696531009536,951522626
3118,798478262787776512,951522626
3119,798477754068967424,951522626
3120,798476055271112704,951522626
3121,798476204256862208,951522626
3122,798473036483727360,951522626
3123,798472342682955776,951522626
3124,798472092379250688,951522626
3125,97176629,951522626
3126,595353658,951522626
3127,798470840706707456,951522626
3128,798470154325782528,951522626
3129,4136932768,951522626
3130,798469114692042752,951522626
3131,798468381582249984,951522626
3132,798467300147900417,951522626
3133,798467064046436352,951522626
3134,761416711237021696,951522626
3135,798465517740621824,951522626
3136,798465890568273921,951522626
3137,798464059297435648,951522626
3138,798463001972051968,951522626
3139,798460020543262720,951522626
3140,798456527707316225,951522626
3141,798458728781611008,951522626
3142,798458918913589248,951522626
3143,798455617702621185,951522626
3144,798455711491461120,951522626
3145,798453611172769792,951522626
3146,798453590033625088,951522626
3147,798452445466783744,951522626
3148,798451500926181376,951522626
3149,798450506976858112,951522626
3150,777100749184442368,951522626
3151,542420300,951522626
3152,798445332657012736,951522626
3153,163475113,951522626
3154,798445489813356544,951522626
3155,798443624694509568,951522626
3156,798443258410074112,951522626
3157,798440644377198592,951522626
3158,489092866,951522626
3159,798432337646260224,951522626
3160,798434096145907712,951522626
3161,110467490,951522626
3162,798432728962203649,951522626
3163,798430959108386816,951522626
3164,798431931050377216,951522626
3165,798431838754709505,951522626
3166,798426991007531008,951522626
3167,798429148423262208,951522626
3168,1513121478,951522626
3169,798428695849537536,951522626
3170,798428405490417669,951522626
3171,798426705060831233,951522626
3172,798426532947574784,951522626
3173,798423786886496256,951522626
3174,798425225465655296,951522626
3175,4682169554,951522626
3176,798422037664591876,951522626
3177,798420639044534272,951522626
3178,798418114782396416,951522626
3179,3302672390,951522626
3180,2952364776,951522626
3181,752196998036529152,951522626
3182,798412809528872961,951522626
3183,798409380458885120,951522626
3184,798412091988254721,951522626
3185,798411293082394625,951522626
3186,798409463145365504,951522626
3187,717518386247262209,951522626
3188,798406034079514624,951522626
3189,384777437,951522626
3190,4618946772,951522626
3191,798404346115477504,951522626
3192,798404543499423744,951522626
3193,798400707963535360,951522626
3194,798400177551867906,951522626
3195,326164245,951522626
3196,276573430,951522626
3197,798396019956453376,951522626
3198,798395345013276672,951522626
3199,798395056503799808,951522626
3200,798394895362822144,951522626
3201,798393565281914880,951522626
3202,798394043189362688,951522626
3203,798393711197622273,951522626
3204,798393843238445056,951522626
3205,798393162502967296,951522626
3206,2397614736,951522626
3207,798357908866011136,951522626
3208,456518157,951522626
3209,798386938139017216,951522626
3210,798384370528686080,951522626
3211,798202061208907777,951522626
3212,798382450896412672,951522626
3213,798379421191249920,951522626
3214,798379497213018112,951522626
3215,798377563152334848,951522626
3216,798379563160141824,951522626
3217,56026806,951522626
3218,798378160916221952,951522626
3219,798374517903159297,951522626
3220,1651063790,951522626
3221,798372850902175744,951522626
3222,798371895078854656,951522626
3223,798371569466679296,951522626
3224,798370002042757124,951522626
3225,798365446487609344,951522626
3226,798364793283354625,951522626
3227,798359386561200128,951522626
3228,798362467151777792,951522626
3229,798361187381628928,951522626
3230,798354441330163714,951522626
3231,798351845865517056,951522626
3232,798342373495468033,951522626
3233,798341593635942400,951522626
3234,798339117289345024,951522626
3235,798337848088743937,951522626
3236,798337486330195968,951522626
3237,798331943716843520,951522626
3238,798319533672964096,951522626
3239,798293435748876288,951522626
3240,798287885338189824,951522626
3241,798286714133479425,951522626
3242,798281957687853056,951522626
3243,798279762393214976,951522626
3244,798270005842427904,951522626
3245,798253515906772992,951522626
3246,798252879257726976,951522626
3247,4167994454,951522626
3248,144606727,951522626
3249,798242860722057216,951522626
3250,798239204769529856,951522626
3251,798237073132187648,951522626
3252,798235940519104512,951522626
3253,798232859530010624,951522626
3254,69953327,951522626
3255,2401756388,951522626
3256,798231424767840261,951522626
3257,798230598640771072,951522626
3258,798229863874306052,951522626
3259,798228994810253313,951522626
3260,798229022253740032,951522626
3261,798227651697655808,951522626
3262,798226518598029314,951522626
3263,102605009,951522626
3264,798223525567807488,951522626
3265,798222796010598400,951522626
3266,798221638596784133,951522626
3267,798221159103860736,951522626
3268,797479420705411072,951522626
3269,798217993981308928,951522626
3270,798218854283362304,951522626
3271,798218608975507460,951522626
3272,798217096739987456,951522626
3273,798217062749442052,951522626
3274,798215748925661184,951522626
3275,798215653911982080,951522626
3276,798216034880724992,951522626
3277,798216078983856129,951522626
3278,798215631392960512,951522626
3279,798214708583133188,951522626
3280,798211963436158976,951522626
3281,736192795577331712,951522626
3282,797741816938430464,951522626
3283,798208160108400640,951522626
3284,798207947151052800,951522626
3285,798207256307200000,951522626
3286,798206815502823424,951522626
3287,798204880708046849,951522626
3288,798204806628261888,951522626
3289,798203057041510400,951522626
3290,798201329910882305,951522626
3291,798200974137495552,951522626
3292,798198984439250944,951522626
3293,1287948708,951522626
3294,798197654312226816,951522626
3295,798197029998448640,951522626
3296,2816354335,951522626
3297,798196632919674880,951522626
3298,796759011320352768,951522626
3299,798196116617510912,951522626
3300,798194424463421441,951522626
3301,798195454672564224,951522626
3302,796984686048382976,951522626
3303,798193088925696000,951522626
3304,798192674847227905,951522626
3305,798192425340641280,951522626
3306,798190080028536832,951522626
3307,798187418386108417,951522626
3308,798189088465649668,951522626
3309,798188375488331776,951522626
3310,798187783747579905,951522626
3311,798187018593468416,951522626
3312,798186307445018624,951522626
3313,798186949060231168,951522626
3314,592818814,951522626
3315,716141280007327744,951522626
3316,798183910534283265,951522626
3317,798179642251378688,951522626
3318,798183296417075200,951522626
3319,798181050174373888,951522626
3320,798179486038708225,951522626
3321,798178835745349632,951522626
3322,798178855118925824,951522626
3323,798178914719899648,951522626
