,Labels,Negative,Positive,Tweet,user
5351,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5352,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5353,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5354,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5355,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5356,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5357,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5358,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5359,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5360,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5361,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5362,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5363,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5364,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5365,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5366,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5367,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5368,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5369,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5370,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5371,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5372,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5373,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5374,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5375,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5376,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5377,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5378,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5379,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5380,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5381,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5382,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5383,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5384,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5385,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5386,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5387,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5388,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5389,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5390,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5391,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5392,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5393,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5394,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5395,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5396,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5397,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5398,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5399,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5400,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5401,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5402,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5403,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5404,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5405,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5406,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5407,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5408,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5409,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5410,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5411,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5412,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5413,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5414,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5415,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5416,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5417,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5418,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5419,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5420,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5421,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5422,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5423,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5424,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5425,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5426,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5427,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5428,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5429,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5430,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5431,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5432,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5433,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5434,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5435,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5436,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5437,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5438,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5439,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5440,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5441,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5442,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5443,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5444,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5445,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5446,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5447,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5448,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5449,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5450,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5451,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5452,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5453,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5454,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5455,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5456,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5457,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5458,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5459,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5460,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5461,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5462,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5463,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5464,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5465,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5466,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5467,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5468,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5469,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5470,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5471,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5472,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5473,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5474,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5475,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5476,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5477,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5478,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5479,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5480,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5481,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5482,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5483,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5484,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5485,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5486,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5487,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5488,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5489,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5490,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5491,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5492,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5493,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5494,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5495,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5496,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5497,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5498,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5499,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5500,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5501,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5502,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5503,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5504,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5505,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5506,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5507,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5508,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5509,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5510,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5511,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5512,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5513,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5514,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5515,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5516,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5517,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5518,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5519,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5520,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5521,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5522,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5523,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5524,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5525,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5526,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5527,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5528,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5529,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5530,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5531,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5532,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5533,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5534,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5535,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5536,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5537,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5538,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5539,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
